ID,p_Action,p_Adventure,p_Animation,p_Biography,p_Comedy,p_Crime,p_Documentary,p_Drama,p_Family,p_Fantasy,p_Film-Noir,p_History,p_Horror,p_Music,p_Musical,p_Mystery,p_News,p_Romance,p_Sci-Fi,p_Short,p_Sport,p_Thriller,p_War,p_Western
1,0.06793742225924898,0.05701203755606014,0.01850296766312511,0.026326291945167758,0.37454806160353477,0.10111647443283243,0.0222581275945396,0.6559824164130568,0.027213104213869306,0.09512522378702513,0.024297734277514357,0.01983198309144511,0.05850956703215263,0.027686036331861126,0.039022547816171156,0.05969843224329266,0.0007976787112064192,0.6723861498387687,0.047704645968581025,0.010965952613218442,0.02081440379690432,0.1477941573223259,0.02617983098043847,0.03368152171443263
4,0.14400885868899807,0.023231176459712597,0.022744609407081107,0.2716727303397638,0.18707466391541785,0.3461914671616306,0.06735091591173252,0.8237787862075822,0.01751250896790714,0.015579058572818591,0.01273299739430747,0.04138724709021202,0.059927524628362754,0.04189757197791252,0.023314946868650818,0.028036267720910637,0.0008817811835377209,0.06284347418360545,0.018236456535005052,0.016639095543915718,0.029881161815148268,0.18515619353101512,0.03621182762656343,0.03758447952983445
5,0.08346548966593653,0.03335826734456885,0.013707474690664806,0.041073001524763404,0.1556786497858903,0.5771730137554977,0.029099510658347916,0.7818505520000201,0.023655346085720234,0.029083126009443752,0.04854569321747014,0.02332821220096753,0.04437397377982146,0.02959520822670681,0.017138963321980193,0.3077555340663099,0.0008249292084676035,0.13933357013771713,0.06651820778195101,0.008609292271774854,0.017577158107662774,0.40580623945053107,0.023109995470669775,0.022397422574873427
6,0.09183685962388544,0.07731317376185129,0.018687577845672602,0.04510919521177653,0.26049981892651075,0.04134669459618714,0.02910917475588179,0.7222598021977559,0.0525867088036012,0.059391677683644305,0.03179869311255762,0.04430767159720523,0.13216244923485201,0.022618235749284673,0.03285104017628833,0.1030764846652689,0.0008222415260685254,0.19628093983437275,0.08756975026286155,0.007067507869603796,0.028361086179522377,0.25243849193584095,0.0816825843709905,0.01964065453343659
7,0.04878861454752744,0.05537023386538832,0.024523148192600583,0.015856046206296763,0.2088195236230483,0.06380969150565226,0.028881216002672405,0.2661899258730848,0.039030792586378225,0.172570217952435,0.039974623730553084,0.014289366340056396,0.7232719362145085,0.013920117462538326,0.018409007950335007,0.1535855942742238,0.0008114510620580994,0.1485585215501411,0.6144234876999268,0.010802767298990434,0.010886208664740885,0.3045772504642632,0.018955718550364316,0.021590629858872848
9,0.13235627845988548,0.0683552717822141,0.015332363160066727,0.04956384096393152,0.29924424171145797,0.18341844091317527,0.061899950718535435,0.6874878536246035,0.03313758518282231,0.053609375386883706,0.02158911641222183,0.060834693840049144,0.05343563917321177,0.03701874905715128,0.023359425542047056,0.06497517485326432,0.0008145353311630776,0.08687502817350563,0.044947795785301115,0.01289993318424199,0.03269014789530334,0.2507723323039039,0.03994389025098639,0.023343287228977033
11,0.14088799465242666,0.06524009073915946,0.03853844734968733,0.10462288095782997,0.19435579469554376,0.1055351646187134,0.23203778204514422,0.2980565002111223,0.0883765518027167,0.055663098163476456,0.015259761485729214,0.05245926074210944,0.02269194526215689,0.3725792038281622,0.06822845258558839,0.01680186616694258,0.0009850943789431025,0.24782650244528265,0.04886270395811555,0.01915319583793739,0.04852139834203895,0.05572832830617138,0.020095965229137307,0.018935684478092983
13,0.23494802034791584,0.046480561996259266,0.019557147562263053,0.027809443808119658,0.3868259509610289,0.38219752858248507,0.018201029131793445,0.568632648076175,0.04111451011732117,0.04239926615072337,0.026048981424313545,0.02346970455120244,0.036548245069599465,0.026407793676850394,0.03267775915826831,0.03795030960151898,0.000825898505473019,0.21499609313750312,0.04399538574129349,0.011054121243919822,0.018772900559690563,0.39285843814618904,0.025281269292566258,0.017629805039533708
16,0.023741771681503588,0.03269595126855527,0.013475425992353077,0.03585306806123683,0.3478938510695003,0.04861559769085958,0.019795343971564225,0.7198461087395082,0.0338197656462561,0.06130847985748025,0.02196373102108933,0.012727022864240382,0.1324458260968339,0.024860676217384196,0.028737007739031633,0.09689214763467402,0.0007703754186195373,0.5968526030298192,0.028939687029598003,0.006662060198984158,0.014770394497253047,0.18470620794102033,0.018351734794498097,0.012080500628987837
21,0.06345724155723885,0.0947625090410839,0.03818828945976255,0.027772375958610217,0.73573082736968,0.13626023292188766,0.03238632757374104,0.6796321525669873,0.09212659364363242,0.0627443628150863,0.012313823721327858,0.028147777473189882,0.02330222362736148,0.03372283079623244,0.03411258762063639,0.02564750734993847,0.0008140543975148986,0.42316035655021716,0.04105314557111182,0.01148358596866068,0.02980620162730875,0.04110300412379278,0.022216710721266117,0.025171527490663488
22,0.091436622058227,0.24221266644178915,0.04385524666705166,0.026987357072937094,0.47135269192322354,0.030550883403830536,0.011933390061835473,0.4094296709117845,0.07662056127079825,0.39475866013541777,0.009763440166308443,0.03767518575812205,0.17890881106346612,0.02941952538659699,0.034666482422384015,0.029555890586489268,0.0007514475948440235,0.51522025721989,0.11086514622213728,0.007979017249212704,0.011364390147844398,0.10144155086126178,0.027967616879253535,0.014234314447112891
24,0.23770083086060248,0.04055229569760909,0.01929950286487397,0.02465486015936707,0.32664022972513995,0.4892399608387998,0.013885069163328816,0.47978207294587294,0.030156777350214752,0.06577392723139369,0.029496299610538596,0.018180046249810417,0.12059760112574723,0.017350956077717753,0.026330574449264003,0.146376458711939,0.0008277980755476334,0.3615248989821165,0.07231946588727088,0.008303178659414026,0.011458598272572913,0.5158040999845341,0.019425869227518076,0.012713996513976662
25,0.2625822280803556,0.19599407263200916,0.01951964577007227,0.04051802266016685,0.23909705109440507,0.25362993289772817,0.016956232336824476,0.4432139139471451,0.04133978042506514,0.06736181059593875,0.018604068856765063,0.015500531192144394,0.06909028722302515,0.018228985161671693,0.031646161511361355,0.05909757221387046,0.0007710634971655001,0.2593864638132191,0.04828004427473477,0.008777325268817778,0.01686655321159292,0.2623949935210263,0.022869655987979593,0.14707808842560105
32,0.051659929539326396,0.03910008580335142,0.01582770388110662,0.04536888045923561,0.7263827180248361,0.1164272229764933,0.017356085478298637,0.5096572726845152,0.08009482269036486,0.056353695793716,0.017841222495222808,0.019461944137399427,0.043702624583197666,0.041078070834402944,0.06405577117180253,0.10986838553583328,0.000786679896037535,0.45786623170625856,0.036176904960011774,0.010845151650203335,0.022718474609752938,0.13392320897202445,0.04133594401678664,0.026387200303802445
38,0.053827117434550056,0.03020714713494073,0.014506903067465179,0.031114643165608413,0.5213663658485695,0.08756339281929873,0.010944663264666423,0.7522429799912871,0.05176740907437465,0.027251900577130894,0.013893246565991346,0.022366803690920544,0.11386746848901426,0.02982595156377409,0.02331810929168343,0.03218455359165284,0.0007785815480719449,0.2694025357381327,0.018384160561689428,0.008440036999407433,0.02277280343826838,0.12179366235023362,0.01925110573615277,0.014102267322413401
40,0.27387640795067114,0.06844363282456198,0.013909090125452902,0.031584637388604495,0.336876428562357,0.6330883793511157,0.017217441874697755,0.6452056293144351,0.04168271856317308,0.026374852256340505,0.04274809070126421,0.028447085237374208,0.022774418510533655,0.016461719751277852,0.02994853431658247,0.03644213003828246,0.0008304192478623268,0.10167008226055615,0.024592687919265697,0.012973195807335908,0.015086890221252338,0.28173301599440714,0.04802372113397331,0.03019632980839421
54,0.08665499244293864,0.17371838643826454,0.08639924197646322,0.015485191601558155,0.7449887574910595,0.07729698679813696,0.01904249007989327,0.12999486643619573,0.1908694324499354,0.15026731269438737,0.014405615164954599,0.012538072990797058,0.3563234442165211,0.039808450245907165,0.05944014945868337,0.11890165158472392,0.0007973839270557462,0.133050978971381,0.14056543709662647,0.011919711831675327,0.022545919578801192,0.14638578282435186,0.022655836824139804,0.02061785413322957
