ID,p_Action,p_Adventure,p_Animation,p_Biography,p_Comedy,p_Crime,p_Documentary,p_Drama,p_Family,p_Fantasy,p_Film-Noir,p_History,p_Horror,p_Music,p_Musical,p_Mystery,p_News,p_Romance,p_Sci-Fi,p_Short,p_Sport,p_Thriller,p_War,p_Western
1,0.07826205022948249,0.08646311529192968,0.013209599906876599,0.026650432162086672,0.40559283367828314,0.061003102009882584,0.01244427287139003,0.5590100712924585,0.025520415149127375,0.09904876270694493,0.0148187912497134,0.03718877239183765,0.036143419248949774,0.026014198968194978,0.03760706972611557,0.07256965185191,0.0007232203654859166,0.8184374231811506,0.033366181617886743,0.009448186551265943,0.010514145730571531,0.1551580363759412,0.028694228950644107,0.0176986809893378
4,0.08703920639061907,0.032459180101364477,0.012215135010587462,0.22613270315800182,0.18513475449740052,0.44480256194545453,0.054402659732396136,0.8226811811725305,0.014991859906311257,0.02143379546619689,0.014941939149984967,0.04461891052998053,0.06106554649837001,0.03765964568286186,0.01917023553034891,0.02603741952596996,0.0008589579038672877,0.06958422882143636,0.01892529826022795,0.010347899361698519,0.0169161440187926,0.1800961901455126,0.033377135382440026,0.06965323902570358
5,0.11893823064861614,0.035201920047148144,0.009638978920554011,0.06413138897866094,0.10645771852098421,0.6139659919602132,0.025521501357929043,0.7535161713500984,0.019607367094822924,0.038312011831828786,0.06817396383319066,0.031045190138896672,0.048293968772023216,0.016421032708826652,0.011008943661418193,0.3414945923058035,0.000701095298860301,0.0981739028921714,0.03536712895245241,0.0057418325402521534,0.027826185219651366,0.5773792269889076,0.02411339854618254,0.018386422558414755
6,0.1865532369936927,0.11307648471883254,0.010370268992415605,0.04734146698179567,0.1887420061291091,0.08505268261618251,0.012694037748170562,0.7023020131732213,0.030013587514795742,0.03487508229431009,0.04021746630287759,0.054106864092190926,0.09262027200401725,0.015530024277294871,0.018702146628291155,0.08468752828639248,0.0007426823385931474,0.19582146515578255,0.1279096210850399,0.00603097392839997,0.01997375240516323,0.2757772674357456,0.1303147651598656,0.02004653451212375
7,0.05952047609348561,0.05022360002687207,0.017977210606043587,0.024470832370689446,0.21406418193578403,0.11776213338118038,0.013732031472818146,0.2870111137087732,0.03575513780099483,0.1841603827610646,0.0396626622682798,0.014479605499562157,0.7227948369829945,0.013980202193518126,0.016735161263419344,0.39829798524904636,0.0006878302082271531,0.1283453895925865,0.3820812572869728,0.008158768215047664,0.008688311607366325,0.5139710536272293,0.012511572344490005,0.010626387896333675
9,0.16834651616258808,0.21418071244408052,0.04986216988295421,0.10469068551111953,0.2757721319883226,0.20291118692341936,0.038256769106071446,0.566530920339538,0.06022453885498419,0.21367004525208616,0.023689430172484042,0.21753490410205542,0.052426784717582234,0.021680655867077372,0.02965266278993632,0.051679585925992436,0.0007680570471704847,0.11312000845297726,0.04004166444910447,0.016279756303183002,0.032893847208986034,0.17369869941965316,0.05276066575427446,0.06307107575345358
11,0.10250654544883782,0.07013292845449479,0.0536250086434049,0.08414429719961004,0.4500910906815356,0.09252344428345527,0.27701827617680247,0.325478498927651,0.07865184625402291,0.044195972574172265,0.006171047769786213,0.049787157446096485,0.033385312507654495,0.33052677587151785,0.06788000691540298,0.016501339854512118,0.0009927755460463214,0.1834725307196578,0.040123914029270166,0.018183286147736573,0.09886076363419471,0.037540927802285226,0.018009287613106356,0.01965302505894404
13,0.17293843548025423,0.05518090269638182,0.014642395565355237,0.021371213313535937,0.5392402732878107,0.4669626172472481,0.012818224241025552,0.5426993650817395,0.05062392553708371,0.031153692982620308,0.036854731840971336,0.01766833953402209,0.02613508346932805,0.019284799297439707,0.02326421563989499,0.031752393670034504,0.0007111246880445119,0.21164310073596135,0.028445422674222363,0.010901128669782184,0.017186836073519972,0.36025596508463864,0.018133668307535985,0.0336430296646573
16,0.02582883900993914,0.045155856582999615,0.009746399370778966,0.060527745120588866,0.3150163019038046,0.05691238278192939,0.032194264307189246,0.7271200167654956,0.022971354764351,0.03935885820401313,0.028601975870683905,0.026234431953113247,0.0875848642505259,0.025519007832726856,0.044427091959861026,0.11327295740014368,0.0006259963024915524,0.49730124578137036,0.014665628109849496,0.007782123589761365,0.017525993788587865,0.14574086099923966,0.03334543857806989,0.009829098435460735
21,0.056096389980649794,0.07817542334188328,0.024148487589595122,0.02360529512916934,0.7009801612523678,0.07449019095138054,0.04296994674612078,0.601616157700108,0.05392718938049406,0.046083863123703626,0.008673825501656383,0.01530090643888389,0.025650633945307103,0.03434140878443074,0.025626956430715296,0.026942103444130408,0.0007064676931925874,0.439383960041491,0.043446043494522975,0.006741824348067173,0.016101140546708748,0.05993022991241939,0.022098295738292688,0.014701256463547398
