ID,p_Action,p_Adventure,p_Animation,p_Biography,p_Comedy,p_Crime,p_Documentary,p_Drama,p_Family,p_Fantasy,p_Film-Noir,p_History,p_Horror,p_Music,p_Musical,p_Mystery,p_News,p_Romance,p_Sci-Fi,p_Short,p_Sport,p_Thriller,p_War,p_Western
1,0.04335850534141037,0.0644049713569338,0.008689852459027356,0.014919107578914929,0.3916323861980852,0.06505918804739633,0.003741307076486801,0.5894700570772075,0.010296208798684979,0.14558707300653234,0.01229208834969958,0.00936861306332401,0.01999742111650143,0.019206088448069935,0.03374833391604762,0.05989597741207012,0.0008341990938846505,0.669564409017717,0.031058849875981454,0.00710351883953991,0.007852298712155656,0.1400706779205242,0.014367457114678656,0.012864761986100835
4,0.17956837760681443,0.016575245716731798,0.024779014882488643,0.3223019931746865,0.2866314045668463,0.3577430558312318,0.0942302300520431,0.7699893438166813,0.006056983335663236,0.006197387162545653,0.0025787783617901958,0.017378248407626348,0.05162361136337168,0.034293532253759466,0.01958324307103691,0.022444585560608465,0.0008515699473187854,0.0792402852240462,0.006361606235701624,0.038817217365277046,0.015134923698225186,0.17106624716074684,0.014970145751189462,0.023302021103751572
5,0.12033207309864465,0.02027377328595419,0.011811427266627794,0.03839627014464242,0.14756188112993193,0.6181967709111639,0.012848504651375145,0.707002763627968,0.006465622255353776,0.009179327450813556,0.07293625678224809,0.013252583617263008,0.009562727465565054,0.038875062706890326,0.011745319194332604,0.25483351050959097,0.0008382145784715447,0.11608615475651025,0.11819202163222675,0.0042856106655310465,0.005603308270168003,0.3328620527166831,0.00898345442939334,0.010827683203011964
6,0.09992301676953126,0.04522507860310945,0.013456999518432723,0.030609361167145105,0.34375492917467554,0.01565359607846171,0.010099555148949696,0.7081816029677874,0.042394660527842,0.05532651345545653,0.025550820672634613,0.0406252428857814,0.11934067399025002,0.010709904099446665,0.03436322827437718,0.10002683324053302,0.0009437350855816749,0.15276971698067357,0.08896209431806067,0.002654025064690494,0.014524528555065924,0.21621605471665664,0.1724240673502666,0.005444018565229081
7,0.023896787647563422,0.030527046795682872,0.00895176304465471,0.012971285065315289,0.23119489344342337,0.052595121568350216,0.008376058365761024,0.3240710186454141,0.01689130183886917,0.20753923215417158,0.04153603360582698,0.007391844144618114,0.8800879641746744,0.004566772523838386,0.01585511655806202,0.10003796936621316,0.0011826483628025618,0.1718394718611681,0.8205111170513594,0.007407260218746717,0.0018832328094374382,0.24792891751579207,0.007573639343209831,0.015625331672152448
9,0.062010214961947994,0.023600113451538642,0.003668703441619948,0.0700359843993383,0.3591265811136542,0.17248149343446928,0.04608755413485662,0.7729480130823442,0.009562459769977306,0.029030114237367705,0.019860473165687318,0.10029685230775875,0.024674154148505156,0.025167118540285558,0.019004783038861942,0.06299188373085622,0.0008452018979042889,0.12436119850548284,0.024627064010965927,0.010061778154193486,0.01682401326751337,0.24472635067795345,0.034569945624666344,0.003723140447346068
11,0.10630240276931997,0.03168687444919955,0.03132690796045397,0.1355612814481277,0.14119966144607207,0.07682642508991977,0.3761662376130757,0.3620366755165679,0.045956759162561034,0.02325578874222267,0.008901476193695456,0.05457855509656134,0.003182361646354255,0.8591527486739343,0.07950774071622278,0.010898368593149696,0.0025572220332313387,0.2770576331117219,0.01797877056171018,0.03434196371490875,0.07016090185472518,0.04046265255100614,0.0035816666957933577,0.0031194857455470928
13,0.2986612721475186,0.032079426731331066,0.010186322972104594,0.022528446151787132,0.29891468838490326,0.4518829610956165,0.003088005480273418,0.5833568835128548,0.022321705841450174,0.02792024434664554,0.03442002731560613,0.017370434306742764,0.010117245907730082,0.01195122566460557,0.0310753138186408,0.024484080303957267,0.0009903043779350552,0.16083320220389205,0.04157107061437532,0.00528231721623123,0.005048703326350945,0.5049198606376498,0.012319196342148111,0.001985848464894983
16,0.01094300038013494,0.015969572115131083,0.004411124875315861,0.043598128141585146,0.41189586967220443,0.032269550345458226,0.011757938966108031,0.5255995316093675,0.01194353597838592,0.04121629909895851,0.012077329157673978,0.006291532272936224,0.13802050902972166,0.01800761355525374,0.021404148728882726,0.09310861105835318,0.000871486054254014,0.5693230018070138,0.014970549061876837,0.002495282739901034,0.00802953473141843,0.16240909337936746,0.007724176595355434,0.0008231621559878446
21,0.09203621466728266,0.07643983115699512,0.03929502763305965,0.01353737898545655,0.730822128481959,0.1745893611580446,0.009612053984866675,0.6502650884297915,0.06726566762351009,0.04163113241404701,0.004504855298941199,0.02315237238174207,0.004066286491149776,0.010739083330924612,0.036831298171607955,0.02723958129087767,0.0008468865049545358,0.3763227498146393,0.026306832152220207,0.009278552617593734,0.011909572718026127,0.03688594458366933,0.007205005074246672,0.011364551492401865
22,0.08658954091941834,0.2831221327974491,0.07211215902622155,0.020544932389681317,0.5307496510715455,0.0287919416909666,0.0011504146995934463,0.337635048204302,0.06562646192774,0.4689529701428108,0.0018534479623667185,0.0647551339881383,0.18222465432400883,0.026122879696976076,0.03679880814882303,0.01928809308610208,0.0006802359829539084,0.4540676062435625,0.10107464502185808,0.0032169219955503077,0.0012409930835200057,0.126642678510803,0.01490191117166014,0.0015220371032621787
24,0.36141657529034754,0.028840933699352977,0.019050234881070837,0.03236951842495098,0.1995715182558027,0.6042392174611676,0.0022285177356555705,0.5428255647120467,0.0159947604178458,0.09112267275120556,0.029628441388460023,0.011733704555023289,0.14438029757957774,0.00538564849165404,0.0266801690806636,0.0958387754659733,0.0009678569337411887,0.3775723279897085,0.04984148655527807,0.0037123240822928977,0.001618851176997194,0.4811552674607067,0.007851043076792354,0.001520781917980958
25,0.395492620763698,0.2408067303127359,0.011544227248948928,0.03311980874112003,0.21510749640596014,0.2137611164782247,0.0023102556963517204,0.41624071593393214,0.017521207101265673,0.0567211777523387,0.012343356826367786,0.0049007368497167,0.06498856429602333,0.0038811617212335136,0.037025744692728034,0.050113444649048634,0.0007368171368238049,0.2798483585078673,0.05179170361159797,0.0022265783746517943,0.0036405588745900427,0.3053512986618067,0.007579345808985688,0.7914832336227878
32,0.04217701726404393,0.023666771985696246,0.009305030176178437,0.09797619025179034,0.6323745536700015,0.12148366726155539,0.0025693772522104043,0.5609162552653958,0.10303200303429194,0.049585094381145244,0.009051973323837387,0.013425447064163048,0.018950540970046045,0.024859622936691955,0.06692165816303344,0.1710491486300583,0.0007293561478275145,0.46957420420725854,0.016637634136069453,0.004042876961958106,0.006889522245810663,0.20239257000436747,0.10341634099167597,0.009013588182756627
38,0.06538997166351826,0.013090875505783693,0.009738405153526093,0.024440762080898907,0.5334239822840029,0.07320855159346239,0.0012423481714064146,0.684651513071756,0.02881319184825858,0.012018774968001557,0.004630370408948397,0.03126936061200564,0.14245347726269894,0.009866762660830789,0.010866778542233224,0.027107060707504006,0.0007913077534330168,0.20448422770738062,0.006977494796618042,0.003435629195303115,0.009461629184938378,0.1477963857685198,0.01516617122994656,0.0024435520831053346
40,0.24845522313017768,0.08612168627133548,0.008139368168463328,0.024708746136655826,0.39293418696118354,0.5585075312441067,0.007900524747425622,0.562322316454484,0.03873616774045518,0.014352852115277549,0.021998873857629355,0.011256219433263133,0.007174955429316062,0.004506932420582438,0.038250527718537965,0.029666422617807987,0.0010121097529022655,0.1057637872457083,0.016965418088342624,0.021308085849808225,0.0038621226471843933,0.2764935965720518,0.0218573916048426,0.016585298418753894
54,0.07481436386943603,0.17619598379200455,0.1812442786361347,0.011613203431161212,0.7293218066918632,0.07582768216634742,0.004176532188244961,0.19042988253211277,0.186273970545534,0.15161710195934852,0.0036668113303194253,0.006128550968584327,0.5399814886612337,0.03534701704760966,0.08298489091696132,0.09327525754440195,0.0008515367695549023,0.11265452184052767,0.12109440172425945,0.009425700552923749,0.0070471356206609215,0.14226505723696722,0.018178053057967127,0.005104632682770044
55,0.026485737020752815,0.1859218795317186,0.049617924897182863,0.012306473480398136,0.21040878618980838,0.059762518910238836,0.002499660848315891,0.551770353113482,0.11956593011811818,0.23538471731565605,0.007609934402782726,0.005975095204785897,0.5633529136138565,0.018908632539895918,0.024492568773186067,0.0764094070525989,0.0009365737325749843,0.14704964310052096,0.011302039693749313,0.00765043306672598,0.004898893900722763,0.20605938929473222,0.02072159346055869,0.0007654540308179737
60,0.04437988899448409,0.11834689796839981,0.020639314874418915,0.03652457429394417,0.7130199660759565,0.09158184163527834,0.01614697255127447,0.267283487912176,0.2857440941558865,0.1863017362027901,0.0030652010471088104,0.02617143726011104,0.1565898167959569,0.007964467544165589,0.029953574655991574,0.06895525970905024,0.000969210017611207,0.2678982135361451,0.1713158270153882,0.01561098069502616,0.004477098110543105,0.11261489191874902,0.006015783762160373,0.0023075567389884526
64,0.011638543592856791,0.023239733651961223,0.011718214155914246,0.03353710657977758,0.5697236768002111,0.033971311066316214,0.00549563159426811,0.5439863406854243,0.031113764910708632,0.022455029946923024,0.02419827549504387,0.026937303080684722,0.043412854433452726,0.003024033183106957,0.025215260355273234,0.13055541329667344,0.00101831528864661,0.588260290107499,0.021227298538239976,0.012002955663517135,0.0017738870420776444,0.13791714286311005,0.024938324789069984,0.0049535036884712285
72,0.027864969479282558,0.03167711479843505,0.012786450652218775,0.11036645994497522,0.1359765770733353,0.1789717681845335,0.5195644104977065,0.5108532666015891,0.012301690236903867,0.053621924429931134,0.010888443220917698,0.042561695541289156,0.04536510635540198,0.03414017183428599,0.028250462687009578,0.0431504501528204,0.0008851234561752918,0.19256006341366638,0.008059065859973598,0.001286425298294215,0.0250151938154054,0.08375389946649424,0.009441713315617911,0.005590001508101304
